"Subject","Session","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
4,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",418.331386913451,0.418331386913451,1
4,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",666.69393365828,0.66669393365828,1
4,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",634.225889615664,0.634225889615664,1
4,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",445.596768287942,0.445596768287942,1
4,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",392.858382592749,0.392858382592749,1
4,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",472.934291481579,0.472934291481579,1
4,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",703.57108036751,0.70357108036751,1
4,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",604.888015674078,0.604888015674078,1
4,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",433.008171948131,0.433008171948131,1
4,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",518.604288242386,0.518604288242386,1
4,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",482.997924186748,0.482997924186748,1
4,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",565.02498250029,0.56502498250029,1
4,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",608.273549700243,0.608273549700243,1
4,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",691.102619774028,0.691102619774028,1
4,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",472.25332101425,0.47225332101425,1
4,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",431.047363367725,0.431047363367725,1
4,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",502.914801116276,0.502914801116276,1
4,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",480.230877966278,0.480230877966278,1
4,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",788.308739211971,0.788308739211971,1
4,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",540.332860538001,0.540332860538001,1
4,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",650.269445162849,0.650269445162849,1
4,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",508.296761859128,0.508296761859128,1
4,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",533.625784391006,0.533625784391006,1
4,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",504.178943101579,0.504178943101579,1
4,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",608.968405203996,0.608968405203996,1
4,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",447.64964069509,0.44764964069509,1
4,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",520.877811984064,0.520877811984064,1
4,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",428.89065503914,0.42889065503914,1
4,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",529.003878452386,0.529003878452386,1
4,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",581.539723730202,0.581539723730202,1
4,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",452.864981002676,0.452864981002676,1
4,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",507.672237081351,0.507672237081351,1
4,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",492.286107809377,0.492286107809377,1
4,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",470.277721851744,0.470277721851744,1
4,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",434.301593248165,0.434301593248165,1
4,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",486.229515421655,0.486229515421655,1
4,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",705.519211306637,0.705519211306637,1
4,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",514.885815197886,0.514885815197886,1
4,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",480.32294179211,0.48032294179211,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1379.65773755332,1.37965773755332,3
5,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",659.232969113873,0.659232969113873,1
5,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",679.640713492063,0.679640713492063,1
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",444.35188701118,0.44435188701118,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",876.366117194721,0.876366117194721,1
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",496.354961001543,0.496354961001543,1
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",556.451104689586,0.556451104689586,1
5,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",570.350465924548,0.570350465924548,1
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",729.807362148676,0.729807362148676,0
5,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",692.403326238491,0.692403326238491,1
5,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",526.459176026037,0.526459176026037,1
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",507.072875324411,0.507072875324411,1
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",893.085314962718,0.893085314962718,1
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",376.426486206128,0.376426486206128,1
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",601.188466285748,0.601188466285748,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",567.658913541891,0.567658913541891,0
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",873.704447472392,0.873704447472392,0
5,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",617.650793909888,0.617650793909888,1
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",424.342578109645,0.424342578109645,1
5,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",601.752614699308,0.601752614699308,0
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",855.730781642706,0.855730781642706,0
5,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",737.202566072028,0.737202566072028,1
5,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",614.352231114481,0.614352231114481,1
5,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",561.719508333226,0.561719508333226,1
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",1038.29904842996,1.03829904842996,3
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",692.476372742476,0.692476372742476,1
5,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",727.018313812096,0.727018313812096,1
5,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",595.703941579814,0.595703941579814,1
5,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",773.085604734206,0.773085604734206,1
5,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",464.344896279727,0.464344896279727,1
5,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",338.442002249394,0.338442002249394,1
5,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",691.719647181799,0.691719647181799,1
5,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",742.365022100785,0.742365022100785,1
5,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",589.69541385386,0.58969541385386,1
5,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",796.348803362434,0.796348803362434,1
5,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",583.091949517438,0.583091949517438,1
5,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",777.170775750619,0.777170775750619,1
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",565.117981842377,0.565117981842377,1
5,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",404.418691359751,0.404418691359751,1
5,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",600.347525954021,0.600347525954021,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",705.682697724569,0.705682697724569,1
5,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",493.823688344037,0.493823688344037,1
5,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",613.900972753072,0.613900972753072,1
5,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",657.024368823386,0.657024368823386,1
5,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",1221.71700905619,1.22171700905619,3
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",641.666794112552,0.641666794112552,1
5,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",645.683446300609,0.645683446300609,1
5,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",501.751648795107,0.501751648795107,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",692.432907054354,0.692432907054354,0
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",759.776048742424,0.759776048742424,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",668.346275107979,0.668346275107979,1
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",481.720908894204,0.481720908894204,1
5,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",833.777590567024,0.833777590567024,1
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",713.004251454095,0.713004251454095,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",570.380348585331,0.570380348585331,1
5,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",639.058249120353,0.639058249120353,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",665.038958806235,0.665038958806235,1
5,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",580.34938531955,0.58034938531955,1
5,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",507.010393397195,0.507010393397195,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",606.569759981539,0.606569759981539,1
5,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",951.014512978873,0.951014512978873,1
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",573.708492196147,0.573708492196147,1
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",615.6522777801,0.6156522777801,1
5,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",510.328877966003,0.510328877966003,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",825.636527504685,0.825636527504685,1
5,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",535.105829560507,0.535105829560507,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",575.096677618149,0.575096677618149,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",634.408929689926,0.634408929689926,1
5,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",856.962611324889,0.856962611324889,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",746.346358417213,0.746346358417213,1
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",456.353548366224,0.456353548366224,0
5,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",649.009175150695,0.649009175150695,1
5,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",862.31583343033,0.86231583343033,1
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",468.325628906314,0.468325628906314,1
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",511.075944485128,0.511075944485128,1
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",455.962960861598,0.455962960861598,1
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",900.318126245111,0.900318126245111,1
5,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",424.507385511333,0.424507385511333,1
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",554.398860139372,0.554398860139372,0
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",661.016269717038,0.661016269717038,1
5,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",945.653141056482,0.945653141056482,1
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",743.666276146541,0.743666276146541,1
5,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",758.402955572819,0.758402955572819,1
5,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",426.388483913797,0.426388483913797,1
5,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1299.67030638136,1.29967030638136,3
5,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",578.448666988606,0.578448666988606,1
5,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",601.127191739124,0.601127191739124,1
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",522.528851524385,0.522528851524385,1
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",678.972428533598,0.678972428533598,1
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",493.128539175359,0.493128539175359,1
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",649.107878484756,0.649107878484756,1
5,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",558.353332245588,0.558353332245588,1
5,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",603.792181756944,0.603792181756944,1
5,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",488.373573974968,0.488373573974968,1
5,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",575.759227520848,0.575759227520848,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",793.645780866882,0.793645780866882,1
5,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1019.65226812081,1.01965226812081,3
5,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",557.709194891686,0.557709194891686,1
5,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",594.425325913562,0.594425325913562,1
5,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",578.344832288622,0.578344832288622,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",907.126543375398,0.907126543375398,1
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",439.690795623846,0.439690795623846,1
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",579.691061248013,0.579691061248013,1
5,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",633.775356913247,0.633775356913247,1
5,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",687.711144810237,0.687711144810237,1
5,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",781.744030226037,0.781744030226037,1
5,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",580.640967645195,0.580640967645195,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",337.842537964207,0.337842537964207,0
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",349.030726887577,0.349030726887577,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",558.43603779158,0.55843603779158,1
5,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",413.688353093676,0.413688353093676,1
5,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",500.423530539592,0.500423530539592,1
