"Subject","Task","Phase","Block","Trial","Matching","Shape","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","RT_ms","ACC"
"202","self-matching","formal",5,47,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",1049,0
"202","self-matching","formal",5,48,"Matching","C.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"202","self-matching","formal",5,49,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",886,1
"202","self-matching","formal",5,50,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",657,1
"202","self-matching","formal",5,51,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",661,1
"202","self-matching","formal",5,52,"Matching","C.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",720,1
"202","self-matching","formal",5,53,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",866,1
"202","self-matching","formal",5,54,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",613,1
"202","self-matching","formal",5,55,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",849,1
"202","self-matching","formal",5,56,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",764,1
"202","self-matching","formal",5,57,"Matching","C.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",862,1
"202","self-matching","formal",5,58,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",872,1
"202","self-matching","formal",5,59,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",668,0
"202","self-matching","formal",5,60,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",983,1
"202","self-matching","formal",6,1,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",909,1
"202","self-matching","formal",6,2,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",608,1
"202","self-matching","formal",6,3,"Matching","C.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",859,1
"202","self-matching","formal",6,4,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",631,1
"202","self-matching","formal",6,5,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",938,1
"202","self-matching","formal",6,6,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",772,1
"202","self-matching","formal",6,7,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",711,1
"202","self-matching","formal",6,8,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",554,1
"202","self-matching","formal",6,9,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",661,1
"202","self-matching","formal",6,10,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",760,1
"202","self-matching","formal",6,11,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",1011,1
"202","self-matching","formal",6,12,"Matching","C.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",974,1
"202","self-matching","formal",6,13,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",762,1
"202","self-matching","formal",6,14,"Matching","C.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",741,0
"202","self-matching","formal",6,15,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",599,0
"202","self-matching","formal",6,16,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",891,1
"202","self-matching","formal",6,17,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",637,1
"202","self-matching","formal",6,18,"Matching","C.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",1000,1
"202","self-matching","formal",6,19,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",691,1
"202","self-matching","formal",6,20,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",1006,1
"202","self-matching","formal",6,21,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",777,1
"202","self-matching","formal",6,22,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",612,1
"202","self-matching","formal",6,23,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",631,1
"202","self-matching","formal",6,24,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",634,1
"202","self-matching","formal",6,25,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",660,1
"202","self-matching","formal",6,26,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",743,1
"202","self-matching","formal",6,27,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",650,1
"202","self-matching","formal",6,28,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",661,1
"202","self-matching","formal",6,29,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",568,1
"202","self-matching","formal",6,30,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",595,1
"202","self-matching","formal",6,31,"Matching","C.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"202","self-matching","formal",6,32,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",NA,NA
"202","self-matching","formal",6,33,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",564,1
"202","self-matching","formal",6,34,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",583,1
"202","self-matching","formal",6,35,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",818,1
"202","self-matching","formal",6,36,"Matching","C.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",973,1
"202","self-matching","formal",6,37,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",624,1
"202","self-matching","formal",6,38,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",611,1
"202","self-matching","formal",6,39,"Matching","C.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",542,0
"202","self-matching","formal",6,40,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",721,1
"202","self-matching","formal",6,41,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",780,1
"202","self-matching","formal",6,42,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",663,1
"202","self-matching","formal",6,43,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",762,1
"202","self-matching","formal",6,44,"Matching","C.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",821,1
"202","self-matching","formal",6,45,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",640,0
"202","self-matching","formal",6,46,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",675,1
"202","self-matching","formal",6,47,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",541,1
"202","self-matching","formal",6,48,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",1097,1
"202","self-matching","formal",6,49,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",852,0
"202","self-matching","formal",6,50,"Matching","C.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",783,1
"202","self-matching","formal",6,51,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",762,0
"202","self-matching","formal",6,52,"Matching","C.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",749,0
"202","self-matching","formal",6,53,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",832,1
"202","self-matching","formal",6,54,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",859,1
"202","self-matching","formal",6,55,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",758,1
"202","self-matching","formal",6,56,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",793,0
"202","self-matching","formal",6,57,"Nonmatching","C.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",740,1
"202","self-matching","formal",6,58,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",807,1
"202","self-matching","formal",6,59,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",626,1
"202","self-matching","formal",6,60,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",805,1
"203","self-matching","practice",NA,1,"Nonmatching","S.bmp","Self","Self","Self","Freund","Freund","Friend","Close",NA,NA
"203","self-matching","practice",NA,2,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",NA,NA
"203","self-matching","practice",NA,3,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",NA,NA
"203","self-matching","practice",NA,4,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",NA,NA
"203","self-matching","practice",NA,5,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"203","self-matching","practice",NA,6,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",NA,NA
"203","self-matching","practice",NA,7,"Matching","S.bmp","Self","Self","Self","Sie","Sie","You","Self",250,1
"203","self-matching","practice",NA,8,"Nonmatching","S.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",405,0
"203","self-matching","practice",NA,9,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",768,0
"203","self-matching","formal",1,1,"Matching","S.bmp","Self","Self","Self","Sie","Sie","You","Self",751,1
"203","self-matching","formal",1,2,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",714,1
"203","self-matching","formal",1,3,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",813,1
"203","self-matching","formal",1,4,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",512,0
"203","self-matching","formal",1,5,"Matching","S.bmp","Self","Self","Self","Sie","Sie","You","Self",652,1
"203","self-matching","formal",1,6,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",918,0
"203","self-matching","formal",1,7,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",770,0
"203","self-matching","formal",1,8,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",NA,NA
"203","self-matching","formal",1,9,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",NA,NA
"203","self-matching","formal",1,10,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",434,1
"203","self-matching","formal",1,11,"Nonmatching","S.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",463,0
"203","self-matching","formal",1,12,"Nonmatching","S.bmp","Self","Self","Self","Freund","Freund","Friend","Close",545,0
"203","self-matching","formal",1,13,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",636,1
"203","self-matching","formal",1,14,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",639,1
"203","self-matching","formal",1,15,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",722,0
"203","self-matching","formal",1,16,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",637,0
"203","self-matching","formal",1,17,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",480,0
"203","self-matching","formal",1,18,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",NA,NA
"203","self-matching","formal",1,19,"Nonmatching","S.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",847,0
"203","self-matching","formal",1,20,"Matching","S.bmp","Self","Self","Self","Sie","Sie","You","Self",603,1
"203","self-matching","formal",1,21,"Nonmatching","S.bmp","Self","Self","Self","Freund","Freund","Friend","Close",852,1
"203","self-matching","formal",1,22,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",735,1
"203","self-matching","formal",1,23,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",651,1
"203","self-matching","formal",1,24,"Matching","S.bmp","Self","Self","Self","Sie","Sie","You","Self",661,1
"203","self-matching","formal",1,25,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",384,0
"203","self-matching","formal",1,26,"Nonmatching","S.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",1091,1
"203","self-matching","formal",1,27,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",926,1
"203","self-matching","formal",1,28,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",697,1
"203","self-matching","formal",1,29,"Matching","S.bmp","Self","Self","Self","Sie","Sie","You","Self",428,1
"203","self-matching","formal",1,30,"Nonmatching","S.bmp","Self","Self","Self","Freund","Freund","Friend","Close",455,0
"203","self-matching","formal",1,31,"Matching","S.bmp","Self","Self","Self","Sie","Sie","You","Self",NA,NA
"203","self-matching","formal",1,32,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",533,0
"203","self-matching","formal",1,33,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",361,1
"203","self-matching","formal",1,34,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",459,0
"203","self-matching","formal",1,35,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",431,0
"203","self-matching","formal",1,36,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",353,0
"203","self-matching","formal",1,37,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",540,1
"203","self-matching","formal",1,38,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",759,0
"203","self-matching","formal",1,39,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",434,0
"203","self-matching","formal",1,40,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",581,0
"203","self-matching","formal",1,41,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",625,1
"203","self-matching","formal",1,42,"Matching","S.bmp","Self","Self","Self","Sie","Sie","You","Self",907,1
"203","self-matching","formal",1,43,"Nonmatching","S.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",614,1
"203","self-matching","formal",1,44,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",433,1
"203","self-matching","formal",1,45,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",428,1
"203","self-matching","formal",1,46,"Nonmatching","S.bmp","Self","Self","Self","Freund","Freund","Friend","Close",391,0
"203","self-matching","formal",1,47,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",578,1
"203","self-matching","formal",1,48,"Matching","S.bmp","Self","Self","Self","Sie","Sie","You","Self",709,1
"203","self-matching","formal",1,49,"Matching","S.bmp","Self","Self","Self","Sie","Sie","You","Self",448,1
"203","self-matching","formal",1,50,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",323,0
