"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","ACC"
"15","1","92","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","1144","1"
"15","1","93","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","691","1"
"15","1","94","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","789","1"
"15","1","95","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","1322","1"
"15","1","96","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","972","1"
"15","1","97","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","2","864","1"
"15","1","98","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","971","1"
"15","1","99","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","1210","1"
"15","1","100","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1073","1"
"15","1","101","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","806","1"
"15","1","102","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","500","1"
"15","1","103","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","775","1"
"15","1","104","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","751","1"
"15","1","105","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","810","1"
"15","1","106","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1322","1"
"15","1","107","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","634","1"
"15","1","108","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","856","1"
"15","2","109","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1368","1"
"15","2","110","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","1242","1"
"15","2","111","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","1197","1"
"15","2","112","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1093","1"
"15","2","113","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1242","1"
"15","2","114","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","1061","1"
"15","2","115","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1186","1"
"15","2","116","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","2","1502","1"
"15","2","117","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","887","1"
"15","2","118","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","670","1"
"15","2","119","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1031","1"
"15","2","120","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1430","1"
"15","2","121","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","501","1"
"15","2","122","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","2","1413","1"
"15","2","123","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","976","1"
"15","2","124","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","1249","1"
"15","2","125","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1539","1"
"15","2","126","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","1148","1"
"15","2","127","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1057","1"
"15","2","128","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1336","1"
"15","2","129","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1155","1"
"15","2","130","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1081","1"
"15","2","131","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","1084","1"
"15","2","132","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","650","1"
"15","2","133","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1027","1"
"15","2","134","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1189","0"
"15","2","135","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","920","1"
"15","2","136","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","1368","1"
"15","2","137","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","868","1"
"15","2","138","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","608","1"
"15","2","139","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","897","1"
"15","2","140","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","853","1"
"15","2","141","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1101","1"
"15","2","142","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","1191","1"
"15","2","143","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","513","1"
"15","2","144","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","801","1"
"15","2","145","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","943","1"
"15","2","146","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","0","NA","NA"
"15","2","147","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","775","1"
"15","2","148","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","937","1"
"15","2","149","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","567","1"
"15","2","150","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","905","1"
"15","2","151","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","2","897","1"
"15","2","152","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","1393","1"
"15","2","153","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","884","1"
"15","2","154","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","940","1"
"15","2","155","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","2","1159","0"
"15","2","156","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","628","1"
"15","2","157","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","657","1"
"15","2","158","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","785","1"
"15","2","159","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1316","1"
"15","2","160","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","1298","1"
"15","2","161","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1332","1"
"15","2","162","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","748","1"
"15","2","163","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1197","1"
"15","2","164","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","2","1305","1"
"15","2","165","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","741","1"
"15","2","166","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1454","1"
"15","2","167","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1262","1"
"15","2","168","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","1020","1"
"15","2","169","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","849","1"
"15","2","170","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1285","1"
"15","2","171","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1084","1"
"15","2","172","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1334","1"
"15","2","173","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","2","775","1"
"15","2","174","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","662","1"
"15","2","175","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","1161","1"
"15","2","176","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","1062","1"
"15","2","177","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","933","1"
"15","2","178","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1162","1"
"15","2","179","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","998","1"
"15","2","180","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","580","1"
"15","2","181","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","2","825","1"
"15","2","182","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","835","1"
"15","2","183","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","903","1"
"15","2","184","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","1090","1"
"15","2","185","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1068","1"
"15","2","186","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1049","1"
"15","2","187","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","1525","1"
"15","2","188","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","879","1"
"15","2","189","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1284","1"
"15","2","190","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","886","1"
"15","2","191","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","1","1076","1"
