Subject,Task,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,Response,RT_ms,RT_sec,ACC
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,541.093899984844,0.541093899984844,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,400.7962999749,0.4007962999749,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,566.668200015556,0.566668200015556,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,615.849299996626,0.615849299996626,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,442.824400030077,0.442824400030077,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,548.036899999715,0.548036899999715,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,537.742899963632,0.537742899963632,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,682.665199972689,0.682665199972689,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,523.438600008376,0.523438600008376,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,548.87499997858,0.54887499997858,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,492.288100009318,0.492288100009318,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,529.934599995613,0.529934599995613,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,656.192399968859,0.656192399968859,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,736.322399985511,0.736322399985511,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,576.063000014983,0.576063000014983,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,577.529800008051,0.577529800008051,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,732.136000005994,0.732136000005994,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,698.350300022867,0.698350300022867,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,746.560300001875,0.746560300001875,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,589.762200019322,0.589762200019322,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,543.46469999291,0.54346469999291,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,486.656599969138,0.486656599969138,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,647.23469997989,0.64723469997989,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,491.162899998017,0.491162899998017,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,729.451499995776,0.729451499995776,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,538.893999997526,0.538893999997526,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,748.652499984019,0.748652499984019,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,636.598700017203,0.636598700017203,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,790.399799996521,0.790399799996521,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,521.939300000668,0.521939300000668,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,720.687999972142,0.720687999972142,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,564.947300008498,0.564947300008498,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,658.113399986178,0.658113399986178,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,420.932899985928,0.420932899985928,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,462.907999986783,0.462907999986783,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,561.150399968028,0.561150399968028,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,479.2327999603,0.4792327999603,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,537.693200050853,0.537693200050853,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,555.442799988668,0.555442799988668,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,608.905199973378,0.608905199973378,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,831.829699978698,0.831829699978698,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,505.032200017013,0.505032200017013,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,434.719600016251,0.434719600016251,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,623.168999969494,0.623168999969494,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,668.505000008736,0.668505000008736,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,588.631700025871,0.588631700025871,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,402.390800009016,0.402390800009016,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,636.213499994483,0.636213499994483,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,417.339899984654,0.417339899984654,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,428.732899948955,0.428732899948955,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,483.413100009784,0.483413100009784,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,627.796399989165,0.627796399989165,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,316.908499982674,0.316908499982674,0
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,698.859099997208,0.698859099997208,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,878.451599972323,0.878451599972323,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,601.654099998996,0.601654099998996,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,546.893899969291,0.546893899969291,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,558.629299979657,0.558629299979657,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,674.380099982955,0.674380099982955,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,695.293200027663,0.695293200027663,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,659.19199999189,0.65919199999189,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,419.813499960583,0.419813499960583,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,523.11190002365,0.52311190002365,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,1042.26499999641,1.04226499999641,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,290.444199985359,0.290444199985359,0
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,633.246099983808,0.633246099983808,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,354.954899987206,0.354954899987206,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,603.514399961568,0.603514399961568,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,599.494899972342,0.599494899972342,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,813.699999998789,0.813699999998789,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,711.363100039307,0.711363100039307,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,424.759900022764,0.424759900022764,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,648.534100037068,0.648534100037068,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,424.341999983881,0.424341999983881,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,627.742499986198,0.627742499986198,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,956.976400048006,0.956976400048006,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,557.098599965684,0.557098599965684,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,703.481099975761,0.703481099975761,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,671.555300010368,0.671555300010368,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,445.581400010269,0.445581400010269,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,649.279800010845,0.649279800010845,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,405.305999971461,0.405305999971461,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,472.422999970149,0.472422999970149,0
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,646.235099993646,0.646235099993646,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,502.457000024151,0.502457000024151,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,604.898100020364,0.604898100020364,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,637.079799955245,0.637079799955245,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,585.790199984331,0.585790199984331,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,574.303400004283,0.574303400004283,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,550.515400012955,0.550515400012955,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,559.844699979294,0.559844699979294,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,565.075199992862,0.565075199992862,1
12,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,621.156899956986,0.621156899956986,1
12,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,622.932899976149,0.622932899976149,1
12,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,475.908600026742,0.475908600026742,1
